PurchaseId,Buyer,Vendor,Unit,Order Date,Order Number,Description,Amount,Delivery Date,Note,Cheshbonit Vendor,Chesbonit Delivery,InputDate,Payed By,new_date,new_date1,apt
70f1dc3a,holdings.office1@gmail.com,0596564a,0454,1/27/2025,0134957,חשבון גז, ₪56.28,1/27/2025,19.11-17.1,Purchases_Files_/70f1dc3a.Cheshbonit Vendor.081944.38.pdf,,,,,2025-01,
12d15601,holdings.office1@gmail.com,0596564a,0914,1/27/2025,0360073,חשבון גז, ₪274.50,1/27/2025,19.11-17.1,Purchases_Files_/12d15601.Cheshbonit Vendor.082748.5.pdf,,,,,2025-01,
d61a619e,holdings.office1@gmail.com,0596564a,1922,1/27/2025,0247734,חשבון גז, ₪56.69,1/27/2025,19.11-17.1,Purchases_Files_/d61a619e.Cheshbonit Vendor.082911.69.pdf,,,,,2025-01,U095
d78c7052,holdings.office1@gmail.com,0596564a,1405,1/27/2025,0396143,חשבון גז, ₪279.32,1/27/2025,19.11-17.1,Purchases_Files_/d78c7052.Cheshbonit Vendor.083019.32.pdf,,,,,2025-01,U052
67dca54e,yuri@emmaleh.com,b3269088,2060,1/30/2025,,"WM Side Door , Moving (Hovala)"," ₪1,161.00",,,Purchases_Files_/67dca54e.Cheshbonit Vendor.085943.pdf,,,,,2025-01,U097
9111bb2f,holdings.office1@gmail.com,0596564a,435,1/27/2025,0472183,חשבון גז, ₪101.75,1/27/2025,19.11-17.1,Purchases_Files_/9111bb2f.Cheshbonit Vendor.085625.75.pdf,,,,,2025-01,U102
e5c7ce46,holdings.office1@gmail.com,0596564a,0939,1/27/2025,0575050,חשבון גז, ₪47.43,1/27/2025,19.11-17.1,Purchases_Files_/e5c7ce46.Cheshbonit Vendor.100715.43.pdf,,,,,2025-01,
0731fc38,holdings.office1@gmail.com,0596564a,0413,1/27/2025,0638759,חשבון גז, ₪44.27,1/27/2025,19.11-17.1,Purchases_Files_/0731fc38.Cheshbonit Vendor.100825.27.pdf,,,,,2025-01,
2f88e0e3,holdings.office1@gmail.com,0596564a,0953,1/27/2025,0017400,חשבון גז, ₪255.60,1/27/2025,19.11-17.1,Purchases_Files_/2f88e0e3.Cheshbonit Vendor.101108.60.pdf,,,,,2025-01,
5eef8c8a,holdings.office1@gmail.com,0596564a,2642,1/27/2025,0873000,חשבון גז, ₪70.12,1/27/2025,19.11-17.1,Purchases_Files_/5eef8c8a.Cheshbonit Vendor.101207.12.pdf,,,,,2025-01,U097
7410dfa3,holdings.office1@gmail.com,0596564a,2614,1/27/2025,0028332,חשבון גז, ₪56.69,1/27/2025,19.11-17.1,Purchases_Files_/7410dfa3.Cheshbonit Vendor.101303.69.pdf,,,,,2025-01,U097
2991841c,holdings.office1@gmail.com,0596564a,1841,1/27/2025,0665836,חשבון גז, ₪147.69,1/27/2025,19.11-17.1,Purchases_Files_/2991841c.Cheshbonit Vendor.101453.69.pdf,,,,,2025-01,U061
8c107a5a,holdings.office1@gmail.com,0596564a,2626,1/27/2025,0751388,חשבון גז, ₪248.14,1/27/2025,19.11-17.1,Purchases_Files_/8c107a5a.Cheshbonit Vendor.101649.14.pdf,,,,,2025-01,U097
30be1f28,holdings.office1@gmail.com,0596564a,3228,1/27/2025,874024,חשבון גז, ₪455.61,1/27/2025,2-11/24,Purchases_Files_/30be1f28.Cheshbonit Vendor.101820.61.pdf,,,,,2025-01,U102
0631609e,holdings.office1@gmail.com,0596564a,0917,1/27/2025,0899443,חשבון גז, ₪271.01,1/27/2025,19.11-17.1,Purchases_Files_/0631609e.Cheshbonit Vendor.101912.01.pdf,,,,,2025-01,
3e47f6d3,holdings.office1@gmail.com,0596564a,0424,1/27/2025,0969741,חשבון גז, ₪29.78,1/27/2025,18.12-17.1,Purchases_Files_/3e47f6d3.Cheshbonit Vendor.103002.78.pdf,,,,,2025-01,
67213676,holdings.office1@gmail.com,0596564a,1913,1/27/2025,0012294,חשבון גז, ₪56.69,1/27/2025,19.11-17.1,Purchases_Files_/67213676.Cheshbonit Vendor.103427.69.pdf,,,,,2025-01,U095
1830b68a,holdings.office1@gmail.com,fb4521e2,3013,1/29/2025,0-216523,חשבון חשמל," ₪2,331.97",1/29/2025,7.11-5.1,Purchases_Files_/1830b68a.Cheshbonit Vendor.103527.97.pdf,,,,,2025-01,U102
d6fb50b7,yuri@emmaleh.com,b3269090,186dafa2a,2/6/2025,,OFFICE RENT," ₪2,509.97",,,Purchases_Files_/d6fb50b7.Cheshbonit Vendor.120748.pdf,,,,,2025-02,U094
de6a8e46,holdings.office1@gmail.com,0596564a,0424,12/11/2024,,חשבון גז," ₪1,391.12",12/11/2024,תשלום גז אחרי עדכון קריאה,Purchases_Files_/de6a8e46.Cheshbonit Vendor.085049.12.pdf,,,,,2024-12,
c6b6f488,yuri@emmaleh.com,b3269088,1417,2/23/2025,,"WM Side Door , Moving (Hovala)"," ₪1,100.00",,,Purchases_Files_/c6b6f488.Cheshbonit Vendor.065250.pdf,,,,,2025-02,U052
6b0cfa37,yuri@emmaleh.com,5d50e1a6,2002,2/28/2025,,"Moving (Hovala) , Big Couch"," ₪2,440.00",,,Purchases_Files_/6b0cfa37.Cheshbonit Vendor.082804.pdf,,,,,2025-02,U095
89265ba3,yuri@emmaleh.com,b3269090,186dafa2a,3/6/2025,,OFFICE RENT," ₪2,509.97",,March 2025 office rent,Purchases_Files_/89265ba3.Cheshbonit Vendor.101828.pdf,,,,,2025-03,U094
c9b3a97f,holdings.office1@gmail.com,fb4521e2,0926,2/6/2025,0-168096,חשבון חשמל," ₪1,095.67",2/6/2025,שולם בשם אדל במקום החזר שכירות,Purchases_Files_/c9b3a97f.Cheshbonit Vendor.065457.67.pdf,,,,,2025-02,
f53e6d78,holdings.office1@gmail.com,fb4521e2,3232,2/9/2025,0-215582,חשבון חשמל, ₪62.94,2/9/2025,16.12.24-30.1.25,Purchases_Files_/f53e6d78.Cheshbonit Vendor.065547.94.pdf,,,,,2025-02,U102
cc165fda,holdings.office1@gmail.com,fb4521e2,0920,2/9/2025,0-292052,חשבון חשמל, ₪454.37,2/9/2025,שולם בשם הדייר לבקשת יורי עשה העברה,Purchases_Files_/cc165fda.Cheshbonit Vendor.065639.37.pdf,,,,,2025-02,
60eb1faa,holdings.office1@gmail.com,0596564a,0443,2/16/2025,0-1977566,חשבון גז, ₪145.58,2/16/2025,14.10-17.1,Purchases_Files_/60eb1faa.Cheshbonit Vendor.065732.58.pdf,,,,,2025-02,
d4f52a8f,holdings.office1@gmail.com,0596564a,0920,2/16/2025,0-2777756,חשבון גז, ₪414.87,2/16/2025,6.9-17.1,Purchases_Files_/d4f52a8f.Cheshbonit Vendor.065827.87.pdf,,,,,2025-02,
1c4253ed,holdings.office1@gmail.com,0596564a,2047,2/17/2025,255291,חשבון גז, ₪82.51,2/17/2025,12-1/25,Purchases_Files_/1c4253ed.Cheshbonit Vendor.065937.51.pdf,,,,,2025-02,U095
7ae01c0e,holdings.office1@gmail.com,0596564a,2031,2/17/2025,255314,חשבון גז, ₪129.75,2/17/2025,12-1/25,Purchases_Files_/7ae01c0e.Cheshbonit Vendor.070022.75.pdf,,,,,2025-02,U095
feb5492f,holdings.office1@gmail.com,0596564a,3228,2/17/2025,255327,חשבון גז, ₪121.30,2/17/2025,12-1/25,Purchases_Files_/feb5492f.Cheshbonit Vendor.070120.30.pdf,,,,,2025-02,U102
7db21e53,holdings.office1@gmail.com,0596564a,3225,2/17/2025,255331,חשבון גז, ₪39.56,2/17/2025,12-1/25,Purchases_Files_/7db21e53.Cheshbonit Vendor.070253.56.pdf,,,,,2025-02,U102
6c01923b,holdings.office1@gmail.com,0596564a,3205,2/17/2025,255350,חשבון גז, ₪65.36,2/17/2025,12-1/25,Purchases_Files_/6c01923b.Cheshbonit Vendor.070425.36.pdf,,,,,2025-02,U102
a9d3cba7,holdings.office1@gmail.com,0596564a,3202,2/18/2025,257193,חשבון גז, ₪194.30,2/18/2025,12-1/25,Purchases_Files_/a9d3cba7.Cheshbonit Vendor.070516.30.pdf,,,,,2025-02,U102
7bd24ba5,holdings.office1@gmail.com,0596564a,0427,2/19/2025,0-888321,חשבון גז, ₪530.44,2/19/2025,שולם בשם אדל במקום החזר שכירות,Purchases_Files_/7bd24ba5.Cheshbonit Vendor.070716.44.pdf,,,,,2025-02,
c21d3a90,holdings.office1@gmail.com,fb4521e2,1816,2/24/2025,0-767921,חשבון חשמל, ₪108.42,2/24/2025,8.11-7.1,Purchases_Files_/c21d3a90.Cheshbonit Vendor.070808.42.pdf,,,,,2025-02,U052
0bcb1c7e,holdings.office1@gmail.com,fb4521e2,0914,2/24/2025,0-399071,חשבון חשמל, ₪200.03,2/24/2025,שולם בשם הדייר הוא ביצע העברה לחשבון,Purchases_Files_/0bcb1c7e.Cheshbonit Vendor.070857.03.pdf,,,,,2025-02,
864d02a7,holdings.office1@gmail.com,9a38660a,1722,2/24/2025,6538884,ארנונה, ₪10.50,2/24/2025,שולם בשם הדייר לבקשת יורי,Purchases_Files_/864d02a7.Cheshbonit Vendor.070943.5.pdf,,,,,2025-02,U052
d580ab4f,holdings.office1@gmail.com,9a38660a,2702,2/25/2025,6538876,ארנונה, ₪740.60,2/25/2025,1-2/25,Purchases_Files_/d580ab4f.Cheshbonit Vendor.071030.60.pdf,,,,,2025-02,U097
9b8233ef,holdings.office1@gmail.com,9a38660a,1f59ee08d,2/25/2025,6538875,ארנונה," ₪19,036.90",2/25/2025,1-2/25,Purchases_Files_/9b8233ef.Cheshbonit Vendor.071143.90.pdf,,,,,2025-02,U095
f0bc3b32,holdings.office1@gmail.com,9a38660a,3010,2/25/2025,6538874,ארנונה," ₪10,570.00",2/25/2025,1-2/25,Purchases_Files_/f0bc3b32.Cheshbonit Vendor.071234.pdf,,,,,2025-02,U102
5c6af18a,holdings.office1@gmail.com,0596564a,1327,3/3/2025,952000486,חשבון גז, ₪29.90,3/3/2025,1-2/25,Purchases_Files_/5c6af18a.Cheshbonit Vendor.071330.90.pdf,,,,,2025-03,
5bbf88ba,holdings.office1@gmail.com,fc46cf6f,2702,3/4/2025,0-741504,חשבון מים, ₪555.08,3/4/2025,12.24-1.25,Purchases_Files_/5bbf88ba.Cheshbonit Vendor.071421.08.pdf,,,,,2025-03,U097
ab954656,holdings.office1@gmail.com,fc46cf6f,3220,3/4/2025,0-937441,חשבון מים, ₪8.85,3/4/2025,גמ״ח,Purchases_Files_/ab954656.Cheshbonit Vendor.071642.85.pdf,,,,,2025-03,U102
f2944844,holdings.office1@gmail.com,fb4521e2,1327,3/5/2025,67.1,חשבון גז, ₪67.10,3/5/2025,22.1-27.2,Purchases_Files_/f2944844.Cheshbonit Vendor.071750.10.pdf,,,,,2025-03,
5942b05d,holdings.office1@gmail.com,fc46cf6f,3010,3/6/2025,0-065433,חשבון מים," ₪5,500.65",3/6/2025,12-1/25,Purchases_Files_/5942b05d.Cheshbonit Vendor.073023.65.pdf,,,,,2025-03,U102
633f3c2f,holdings.office1@gmail.com,fc46cf6f,1f59ee08d,3/6/2025,0-030551,חשבון מים," ₪7,628.21",3/6/2025,12-1/25,Purchases_Files_/633f3c2f.Cheshbonit Vendor.073114.21.pdf,,,,,2025-03,U095
c85eeb32,yuri@emmaleh.com,b3269088,3239,3/10/2025,,"Moving (Hovala) , Regualr Fridge"," ₪2,231.00",,,Purchases_Files_/c85eeb32.Cheshbonit Vendor.065423.pdf,,,,,2025-03,U102
1e0f2b92,yuri@emmaleh.com,b3269088,2120,3/2/2025,,"WM Side Door , Moving (Hovala)"," ₪1,141.00",,,Purchases_Files_/1e0f2b92.Cheshbonit Vendor.085952.pdf,,,,,2025-03,U097
6d387407,holdings.office1@gmail.com,fb4521e2,2115,3/10/2025,0-365106,חשבון חשמל, ₪60.18,3/10/2025,7.1-5.3,Purchases_Files_/6d387407.Cheshbonit Vendor.094550.18.pdf,,,,,2025-03,U097
b6d13d5a,holdings.office1@gmail.com,fb4521e2,2620,3/12/2025,0905711,חשבון חשמל, ₪101.66,3/12/2025,31.1-10.3,Purchases_Files_/b6d13d5a.Cheshbonit Vendor.115332.66.pdf,,,,,2025-03,U097
3c9bc383,holdings.office1@gmail.com,fb4521e2,3013,3/12/2025,0133215,חשבון חשמל, ₪818.78,3/12/2025,16.1-10.3,Purchases_Files_/3c9bc383.Cheshbonit Vendor.122018.78.pdf,,,,,2025-03,U102
1bd4d9f6,holdings.office1@gmail.com,fb4521e2,2809,3/12/2025,0344770,חשבון חשמל, ₪318.07,3/12/2025,14.1-10.3,Purchases_Files_/1bd4d9f6.Cheshbonit Vendor.122145.07.pdf,,,,,2025-03,U102
9840a80b,holdings.office1@gmail.com,fb4521e2,2118,3/12/2025,0469734,חשבון חשמל, ₪358.51,3/12/2025,14.1-10.3,Purchases_Files_/9840a80b.Cheshbonit Vendor.122416.51.pdf,,,,,2025-03,U097
16693991,holdings.office1@gmail.com,fb4521e2,3217,3/12/2025,0413575,חשבון חשמל," ₪1,283.09",3/12/2025,22.1-10.3,Purchases_Files_/16693991.Cheshbonit Vendor.122522.09.pdf,,,,,2025-03,U102
68ec82a6,holdings.office1@gmail.com,fb4521e2,3217,3/12/2025,0531202,חשבון חשמל," ₪1,903.52",3/12/2025,8.11-21.1,Purchases_Files_/68ec82a6.Cheshbonit Vendor.123827.52.pdf,,,,,2025-03,U102
b7240ffd,holdings.office1@gmail.com,fb4521e2,2120,3/12/2025,337.38,חשבון חשמל, ₪337.38,3/12/2025,0967521,Purchases_Files_/b7240ffd.Cheshbonit Vendor.124131.38.pdf,,,,,2025-03,U097
622dc46b,holdings.office1@gmail.com,fc46cf6f,0921,3/13/2025,0-037200,חשבון מים, ₪450.13,3/13/2025,תשלום עבור נזילה,Purchases_Files_/622dc46b.Cheshbonit Vendor.124239.13.pdf,,,,,2025-03,
39fd5886,holdings.office1@gmail.com,fc46cf6f,1848,3/17/2025,0-161364,חשבון מים, ₪368.05,3/17/2025,תשלום עבור נזילה,Purchases_Files_/39fd5886.Cheshbonit Vendor.094838.05.pdf,,,,,2025-03,U061
f8b60642,holdings.office1@gmail.com,fb4521e2,1729,3/18/2025,0041855,חשבון חשמל, ₪296.09,3/18/2025,8.11-16.3,Purchases_Files_/f8b60642.Cheshbonit Vendor.090633.09.pdf,,,,,2025-03,U052
5b742544,holdings.office1@gmail.com,fb4521e2,1816,3/18/2025,0505032,חשבון חשמל," ₪1,446.20",3/18/2025,8.11-16.3,Purchases_Files_/5b742544.Cheshbonit Vendor.091042.20.pdf,,,,,2025-03,U052
e00d4039,holdings.office1@gmail.com,fb4521e2,1723,3/18/2025,0186486,חשבון חשמל, ₪389.69,3/18/2025,8.11-16.3,Purchases_Files_/e00d4039.Cheshbonit Vendor.091205.69.pdf,,,,,2025-03,U052
c52b79dc,holdings.office1@gmail.com,fb4521e2,0416,3/18/2025,0566042,חשבון חשמל, ₪107.36,3/18/2025,8.11-16.3,Purchases_Files_/c52b79dc.Cheshbonit Vendor.091300.36.pdf,,,,,2025-03,
b73ea752,yuri@emmaleh.com,b3269088,1858,3/30/2025,,"Moving (Hovala) , Regualr Fridge"," ₪1,950.00",,,Purchases_Files_/b73ea752.Cheshbonit Vendor.074247.pdf,,,,,2025-03,U094
009d77d3,yuri@emmaleh.com,5d50e1a6,1851,3/31/2025,,Misc, ₪842.00,,,Purchases_Files_/009d77d3.Cheshbonit Vendor.051555.pdf,,,,,2025-03,U061
ed16de51,yuri@emmaleh.com,b3269088,1332,4/1/2025,,"WM Side Door , Moving (Hovala)"," ₪1,231.00",,,Purchases_Files_/ed16de51.Cheshbonit Vendor.073918.pdf,,,,,2025-04,U052
6f4feb9b,yuri@emmaleh.com,b3269090,186dafa2a,4/6/2025,,OFFICE RENT," ₪2,509.97",,April 2025 office rent,Purchases_Files_/6f4feb9b.Cheshbonit Vendor.050252.pdf,,,,,2025-04,U094
be71a5e9,holdings.office1@gmail.com,fb4521e2,2023,3/19/2025,0-319962,חשבון חשמל, ₪632.67,3/19/2025,8.11-16.3,Purchases_Files_/be71a5e9.Cheshbonit Vendor.062514.67.pdf,,,,,2025-03,U095
d2928c64,holdings.office1@gmail.com,9a38660a,1405,3/24/2025,5605216,ארנונה, ₪753.70,3/24/2025,1-2/25,Purchases_Files_/d2928c64.Cheshbonit Vendor.063032.70.pdf,,,,,2025-03,U052
f9a7f225,holdings.office1@gmail.com,fb4521e2,3008,3/30/2025,0-165340,חשבון חשמל, ₪696.51,3/30/2025,0-165340,Purchases_Files_/f9a7f225.Cheshbonit Vendor.063132.51.pdf,,,,,2025-03,U102
135ba765,holdings.office1@gmail.com,fb4521e2,1f59ee08d,3/30/2025,0-364778,חשבון חשמל, ₪137.39,3/30/2025,8.11-24.3 נילי מסחרי,Purchases_Files_/135ba765.Cheshbonit Vendor.063337.39.pdf,,,,,2025-03,U095
1386b887,holdings.office1@gmail.com,fb4521e2,1f59ee08d,3/30/2025,0-450809,חשבון חשמל, ₪132.23,3/30/2025,8.11-24.3 נילי מסחרי,Purchases_Files_/1386b887.Cheshbonit Vendor.063557.23.pdf,,,,,2025-03,U095
8022c10e,holdings.office1@gmail.com,fb4521e2,1f59ee08d,3/30/2025,0-509182,חשבון חשמל, ₪132.21,3/30/2025,8.11-24.3 נילי מסחרי,Purchases_Files_/8022c10e.Cheshbonit Vendor.063711.21.pdf,,,,,2025-03,U095
23fe2770,holdings.office1@gmail.com,fb4521e2,3208,3/30/2025,0-577064,חשבון חשמל, ₪24.01,3/30/2025,13.3-22.3,Purchases_Files_/23fe2770.Cheshbonit Vendor.065308.01.pdf,,,,,2025-03,U102
c8677bf0,holdings.office1@gmail.com,9a38660a,1432,4/2/2025,1350571,ארנונה," ₪1,446.30",4/2/2025,14.9.24-30.4.25,Purchases_Files_/c8677bf0.Cheshbonit Vendor.075212.30.pdf,,,,,2025-04,U052
befbbe1f,holdings.office1@gmail.com,0596564a,1849,4/6/2025,600692,חשבון גז, ₪347.89,4/6/2025,18.1-2.4,Purchases_Files_/befbbe1f.Cheshbonit Vendor.080248.89.pdf,,,,,2025-04,U061
13ca6e30,holdings.office1@gmail.com,0596564a,0926,4/8/2025,0-780270,חשבון גז, ₪339.99,4/8/2025,11-8/4/25 כולל גמ״ח,Purchases_Files_/13ca6e30.Cheshbonit Vendor.080408.99.pdf,,,,,2025-04,
f55bcb2f,holdings.office1@gmail.com,fb4521e2,0920,4/9/2025,0-329615,חשבון חשמל, ₪440.68,4/9/2025,שולם בשם הדייר הוא ביצע העברה,Purchases_Files_/f55bcb2f.Cheshbonit Vendor.080504.68.pdf,,,,,2025-04,
c1408247,holdings.office1@gmail.com,fb4521e2,2115,4/10/2025,0-124008,חשבון חשמל, ₪31.16,4/10/2025,6.3-5.4,Purchases_Files_/c1408247.Cheshbonit Vendor.055237.16.pdf,,,,,2025-04,U097
3c400127,yuri@emmaleh.com,5c006562,1826,4/16/2025,,Miklahon, ₪652.80,,חשבונית אחת לשני התשלומים,Purchases_Images/3c400127.Cheshbonit Vendor.125328.jpg,,,,,2025-04,U052
ec0b6da1,yuri@emmaleh.com,b3269088,1849,4/22/2025,,"Moving (Hovala) , Built in Oven"," ₪1,059.00",,,Purchases_Files_/ec0b6da1.Cheshbonit Vendor.072715.pdf,,,,,2025-04,U061
424ac63d,yuri@emmaleh.com,5c006562,1826,4/22/2025,,Moving (Hovala), ₪259.20,,חשבונית אחת לשני התשלומים,Purchases_Images/424ac63d.Cheshbonit Vendor.125247.jpg,,,,,2025-04,U052
c4bcd049,yuri@emmaleh.com,b3269088,1909,4/25/2025,,Microwave, ₪269.00,,,Purchases_Files_/c4bcd049.Cheshbonit Vendor.073035.pdf,,,yurigaria@gmail.com,,2025-04,U094
8e87d2be,yuri@emmaleh.com,6ffe01d6,1819,4/28/2025,,"Moving (Hovala) , Big Couch"," ₪2,700.00",,,Purchases_Files_/8e87d2be.Cheshbonit Vendor.062706.pdf,,,,,2025-04,U052
b5ff8cb1,yuri@emmaleh.com,6ffe01d6,1841,4/28/2025,,"Moving (Hovala) , Small Couch"," ₪1,950.00",,,Purchases_Files_/b5ff8cb1.Cheshbonit Vendor.062635.pdf,,,,,2025-04,U061
e692c4a5,holdings.office1@gmail.com,9a38660a,2702,4/22/2025,1354292,ארנונה, ₪760.30,4/22/2025,3-4/25,Purchases_Files_/e692c4a5.Cheshbonit Vendor.055712.30.pdf,,,,,2025-04,U097
f751d244,holdings.office1@gmail.com,0596564a,3202,4/22/2025,304160,חשבון גז, ₪63.92,4/22/2025,2-3/25,Purchases_Files_/f751d244.Cheshbonit Vendor.060353.92.pdf,,,,,2025-04,U102
035b8324,holdings.office1@gmail.com,0596564a,3205,4/22/2025,304165,חשבון גז, ₪72.55,4/22/2025,2-3/25,Purchases_Files_/035b8324.Cheshbonit Vendor.060449.55.pdf,,,,,2025-04,U102
c4009982,holdings.office1@gmail.com,0596564a,3225,4/22/2025,304175,חשבון גז, ₪46.67,4/22/2025,2-3/25,Purchases_Files_/c4009982.Cheshbonit Vendor.060554.67.pdf,,,,,2025-04,U102
4abc2d99,holdings.office1@gmail.com,0596564a,3228,4/22/2025,304177,חשבון גז, ₪107.04,4/22/2025,2-3/25,Purchases_Files_/4abc2d99.Cheshbonit Vendor.060645.04.pdf,,,,,2025-04,U102
fcda9483,holdings.office1@gmail.com,0596564a,2031,4/22/2025,304180,חשבון גז, ₪218.85,4/22/2025,2-3/25,Purchases_Files_/fcda9483.Cheshbonit Vendor.060736.85.pdf,,,,,2025-04,U095
1017775b,holdings.office1@gmail.com,0596564a,2047,4/22/2025,304185,חשבון גז, ₪145.67,4/22/2025,2-3/25,Purchases_Files_/1017775b.Cheshbonit Vendor.060840.67.pdf,,,,,2025-04,U095
f62d130d,holdings.office1@gmail.com,9a38660a,3010,4/22/2025,1354286,ארנונה," ₪10,615.70",4/22/2025,3-4/25,Purchases_Files_/f62d130d.Cheshbonit Vendor.061209.70.pdf,,,,,2025-04,U102
27bcf154,holdings.office1@gmail.com,9a38660a,1f59ee08d,4/22/2025,1543291,ארנונה," ₪18,221.20",4/22/2025,3-4/25,Purchases_Files_/27bcf154.Cheshbonit Vendor.061337.20.pdf,,,,,2025-04,U095
8e843b2a,holdings.office1@gmail.com,fb4521e2,1909,4/27/2025,0-883694,חשבון חשמל, ₪238.22,4/27/2025,8.1-21.4,Purchases_Files_/8e843b2a.Cheshbonit Vendor.061511.22.pdf,,,,,2025-04,U094
3945fd4a,holdings.office1@gmail.com,fb4521e2,1729,4/27/2025,0-053439,חשבון חשמל, ₪50.37,4/27/2025,17.3-14.4,Purchases_Files_/3945fd4a.Cheshbonit Vendor.061606.37.pdf,,,,,2025-04,U052
3c4a1ae1,holdings.office1@gmail.com,0596564a,1841,4/27/2025,0479907,חשבון גז, ₪279.50,4/27/2025,18.1-17.3,Purchases_Files_/3c4a1ae1.Cheshbonit Vendor.061706.5.pdf,,,,,2025-04,U061
685a3749,holdings.office1@gmail.com,0596564a,1913,4/27/2025,0141473,חשבון גז, ₪65.86,4/27/2025,18.1-17.3,Purchases_Files_/685a3749.Cheshbonit Vendor.061901.86.pdf,,,,,2025-04,U095
6e23a73c,holdings.office1@gmail.com,0596564a,0953,4/27/2025,0559849,חשבון גז, ₪355.10,4/27/2025,18.1-17.3,Purchases_Files_/6e23a73c.Cheshbonit Vendor.062059.10.pdf,,,,,2025-04,
f97049c5,holdings.office1@gmail.com,0596564a,0917,4/27/2025,0658971,חשבון גז, ₪341.74,4/27/2025,18.1-17.3,Purchases_Files_/f97049c5.Cheshbonit Vendor.062202.74.pdf,,,,,2025-04,
31ccaebf,holdings.office1@gmail.com,0596564a,0920,4/27/2025,0811810,חשבון גז, ₪240.48,4/27/2025,18.1-17.3,Purchases_Files_/31ccaebf.Cheshbonit Vendor.062656.48.pdf,,,,,2025-04,
332a01ed,holdings.office1@gmail.com,0596564a,0914,4/27/2025,0320333,חשבון גז, ₪411.72,4/27/2025,18.1-17.3,Purchases_Files_/332a01ed.Cheshbonit Vendor.062836.72.pdf,,,,,2025-04,
254efb72,holdings.office1@gmail.com,0596564a,435,4/27/2025,0623678,חשבון גז, ₪118.72,4/27/2025,18.1-17.3,Purchases_Files_/254efb72.Cheshbonit Vendor.063054.72.pdf,,,,,2025-04,U102
c389058c,holdings.office1@gmail.com,0596564a,0454,4/27/2025,0751461,חשבון גז, ₪66.36,4/27/2025,18.1-17.3,Purchases_Files_/c389058c.Cheshbonit Vendor.063511.36.pdf,,,,,2025-04,
a1a66a59,holdings.office1@gmail.com,0596564a,0413,4/27/2025,0887679,חשבון גז, ₪379.03,4/27/2025,18.1-17.3,Purchases_Files_/a1a66a59.Cheshbonit Vendor.063621.03.pdf,,,,,2025-04,
6f311349,holdings.office1@gmail.com,0596564a,2620,4/27/2025,0996819,חשבון גז, ₪47.58,4/27/2025,18.1-17.3,Purchases_Files_/6f311349.Cheshbonit Vendor.063719.58.pdf,,,,,2025-04,U097
1c46f3aa,holdings.office1@gmail.com,0596564a,2614,4/27/2025,0022269,חשבון גז, ₪165.92,4/27/2025,18.1-17.3,Purchases_Files_/1c46f3aa.Cheshbonit Vendor.070017.92.pdf,,,,,2025-04,U097
beed47eb,holdings.office1@gmail.com,0596564a,2642,4/27/2025,0139808,חשבון גז, ₪113.89,4/27/2025,18.1-17.3,Purchases_Files_/beed47eb.Cheshbonit Vendor.070118.89.pdf,,,,,2025-04,U097
67d432f3,holdings.office1@gmail.com,0596564a,1405,4/27/2025,0209197,חשבון גז, ₪193.55,4/27/2025,18.1-17.3,Purchases_Files_/67d432f3.Cheshbonit Vendor.070217.55.pdf,,,,,2025-04,U052
97a66d9b,holdings.office1@gmail.com,0596564a,0939,4/27/2025,0316612,חשבון גז, ₪57.11,4/27/2025,18.1-17.3,Purchases_Files_/97a66d9b.Cheshbonit Vendor.070318.11.pdf,,,,,2025-04,
4df216bf,holdings.office1@gmail.com,0596564a,0443,4/27/2025,0643841,חשבון גז, ₪66.36,4/27/2025,18.1-17.3,Purchases_Files_/4df216bf.Cheshbonit Vendor.075017.36.pdf,,,,,2025-04,
e5c8a950,holdings.office1@gmail.com,0596564a,0427,4/27/2025,0826180,חשבון גז, ₪103.06,4/27/2025,18.1-17.3,Purchases_Files_/e5c8a950.Cheshbonit Vendor.075128.06.pdf,,,,,2025-04,
fb48359b,holdings.office1@gmail.com,0596564a,1909,4/27/2025,0207746,חשבון גז, ₪65.86,4/27/2025,18.1-17.3,Purchases_Files_/fb48359b.Cheshbonit Vendor.075246.86.pdf,,,,,2025-04,U094
1ba335d2,holdings.office1@gmail.com,0596564a,1922,4/27/2025,0827154,חשבון גז, ₪65.86,4/27/2025,18.1-17.3,Purchases_Files_/1ba335d2.Cheshbonit Vendor.075341.86.pdf,,,,,2025-04,U095
d9e11fcf,holdings.office1@gmail.com,0596564a,0416,4/27/2025,0929257,חשבון גז, ₪63.57,4/27/2025,18.1-17.3,Purchases_Files_/d9e11fcf.Cheshbonit Vendor.075435.57.pdf,,,,,2025-04,
bdac253d,holdings.office1@gmail.com,fb4521e2,3217,5/26/2025,0-498238,חשבון חשמל," ₪1,163.80",5/26/2025,11.3-19.5,Purchases_Files_/bdac253d.Cheshbonit Vendor.082509.80.pdf,,,,,2025-05,U102
665bcd2b,holdings.office1@gmail.com,fb4521e2,3013,5/26/2025,0-915470,חשבון חשמל, ₪627.66,5/26/2025,11.3-14.5,Purchases_Files_/665bcd2b.Cheshbonit Vendor.082623.66.pdf,,,,,2025-05,U102
5073828c,holdings.office1@gmail.com,fb4521e2,0914,5/26/2025,0-067793,חשבון חשמל," ₪3,112.47",5/26/2025,8.11-16.3,Purchases_Files_/5073828c.Cheshbonit Vendor.082728.47.pdf,,,,,2025-05,
